1
9	534	46	2000	111	119	90
9	535	46	2000	111	119	90
9	536	46	2000	111	119	90
9	537	46	2000	111	119	90
9	538	56	3600	145	153	165
9	539	46	2000	111	119	90
10	529	72	12500	225	243	257
10	530	65	10000	198	216	226
10	531	68	7500	153	162	186
10	532	58	5000	135	144	171
10	533	54	3000	144	153	140
10	534	50	2500	117	126	93
10	535	50	2500	117	126	93
10	536	50	2500	117	126	93
10	537	50	2500	117	126	93
10	538	61	4500	153	162	171
10	539	50	2500	117	126	93
11	529	73	15000	238	257	266
11	530	66	12000	209	228	234
11	531	69	9000	162	171	193
11	532	58	6000	143	152	176
11	533	55	3600	152	162	144
11	534	51	3000	124	133	96
11	535	51	3000	124	133	96
11	536	51	3000	124	133	96
11	537	51	3000	124	133	96
11	538	62	5400	162	171	176
11	539	51	3000	124	133	96
12	529	74	17500	250	270	274	
12	530	66	14000	220	240	241
12	531	70	10500	170	180	198
12	532	59	7000	150	160	182
12	533	55	4200	160	170	149
12	534	52	3500	130	140	99
12	535	52	3500	130	140	99
12	536	52	3500	130	140	99
12	537	52	3500	130	140	99
12	538	63	6300	170	180	182
12	539	52	3500	130	140	99
13	529	75	20000	263	284	282
13	530	67	16000	231	252	248
13	531	71	12000	179	189	204
13	532	60	8000	158	168	187	
13	533	56	4800	168	179	153
13	534	52	4000	137	147	102
13	535	52	4000	137	147	102
13	536	52	4000	137	147	102
13	537	52	4000	137	147	102
13	538	63	7200	179	189	187
13	539	52	4000	137	147	102
14	529	75	22500	288	311	299
14	530	68	18000	253	276	263
14	531	72	13500	196	207	216
14	532	60	9000	173	184	198
14	533	57	5400	184	196	162
14	534	53	4500	150	161	108
14	535	53	4500	150	161	108
14	536	53	4500	150	161	108
14	537	53	4500	150	161	108
14	538	64	8100	196	207	198
14	539	53	4500	150	161	108
15	529	76	25000	300	324	315
15	530	69	20000	264	288	277
15	531	72	15000	204	216	228
15	532	61	10000	180	192	209
15	533	57	6000	192	204	171
15	534	53	5000	156	168	114
15	535	53	5000	156	168	114
15	536	53	5000	156	168	114
15	537	53	5000	156	168	114
15	538	65	9000	204	216	209
15	539	53	5000	156	168	114
16	529	77	27500	313	338	340
16	530	69	22000	275	300	299
16	531	73	16500	213	225	246
16	532	62	11000	188	200	226
16	533	58	6600	200	213	185
16	534	54	5500	163	175	123
16	535	54	5500	163	175	123
16	536	54	5500	163	175	123
16	537	54	5500	163	175	123
16	538	65	9900	213	225	226
16	539	54	5500	163	175	123
17	529	78	30000	325	351	357
17	530	70	23000	286	312	314
17	531	74	18000	221	234	258
17	532	62	12000	195	208	237
17	533	58	7200	208	221	194
17	534	54	6000	169	182	129
17	535	54	6000	169	182	129
17	536	54	6000	169	182	129
17	537	54	6000	169	182	129
17	538	66	10800	221	234	237
17	539	54	6000	169	182	129
18	529	79	32500	338	365	415
18	530	71	26000	297	324	365
18	531	75	19500	230	243	300
18	532	63	13000	203	216	275
18	533	59	7800	216	230	225	
18	534	55	6500	176	189	150
18	535	55	6500	176	189	150
18	536	55	6500	176	189	150
18	537	55	6500	176	189	150
18	538	67	11700	230	243	275
18	539	55	6500	176	189	150
19	529	79	35000	350	378	448
19	530	71	28000	308	336	394
19	531	75	21000	238	252	324
19	532	64	14000	210	224	297
19	533	60	8400	224	238	243
19	534	56	7000	182	196	162
19	535	56	7000	182	196	162
19	536	56	7000	182	196	162
19	537	56	7000	182	196	162
19	538	67	12600	238	252	297
19	539	56	7000	182	196	162
20	529	80	37500	363	392	465
20	530	72	30000	319	348	409
20	531	76	22500	247	261	336
20	532	64	15000	218	232	308
20	533	60	9000	232	247	252
20	534	56	7500	189	203	168
20	535	56	7500	189	203	168
20	536	56	7500	189	203	168
20	537	56	7500	189	203	168
20	538	68	13500	247	261	308
20	539	56	7500	189	203	168
21	529	81	40000	375	405	481
21	530	73	32000	330	360	423
21	531	77	24000	255	240	319
21	532	65	16000	225	240	319
21	533	61	9600	240	255	261
21	534	57	8000	195	210	174
21	535	57	8000	195	210	174
21	536	57	8000	195	210	174
21	537	57	8000	195	210	174
21	538	69	14400	255	270	319
21	539	57	8000	195	210	174
22	529	101	45000	400	432	515
22	530	91	36000	352	384	453
22	531	96	27000	272	288	372
22	532	81	18000	240	256	341
22	533	76	10800	256	272	279
22	534	71	9000	208	224	186
22	535	71	9000	208	224	186
22	536	71	9000	208	224	186
22	537	71	9000	208	224	186
22	538	86	16200	272	288	341
22	539	71	9000	208	224	186
23	529	101	45000	400	432	515
23	530	91	36000	352	384	453
23	531	96	27000	272	288	372
23	532	81	18000	240	256	341
23	533	76	10800	256	272	279
23	534	71	9000	208	224	186
23	535	71	9000	208	224	186
23	536	71	9000	208	224	186
23	537	71	9000	208	224	186
23	538	86	16200	272	288	341
23	539	71	9000	208	224	186
24	529	102	52500	425	459	523
24	530	92	42000	374	408	460
24	531	97	31500	289	306	378
24	532	82	21000	255	272	347
24	533	77	12600	272	289	284
24	534	71	10500	221	238	189
24	535	71	10500	221	238	189
24	536	71	10500	221	238	189
24	537	71	10500	221	238	189
24	538	87	18900	289	306	347
24	539	71	10500	221	238	189
25	529	103	60000	438	473	540
25	530	93	48000	385	420	475
25	531	98	36000	298	315	390
25	532	82	24000	263	280	358
25	533	77	14400	280	298	293
25	534	72	12000	228	245	195
25	535	72	12000	228	245	195
25	536	72	12000	228	245	195
25	537	72	12000	228	245	195
25	538	88	21600	298	315	358
25	539	72	12000	228	245	195
26	529	104	65000	450	486	548	
26	530	94	52000	396	432	482
26	531	99	39000	306	324	396
26	532	83	26000	270	288	363
26	533	78	15600	288	306	297
26	534	73	13000	234	252	198
26	535	73	13000	234	252	198
26	536	73	13000	234	252	198
26	537	73	13000	234	252	198
26	538	88	23400	306	324	363
26	539	73	13000	234	252	198
27	529	105	70000	463	500	564
27	530	95	56000	407	444	496
27	531	100	42000	315	333	408
27	532	84	28000	278	296	374
27	533	79	16800	296	315	306
27	534	74	14000	241	259	204
27	535	74	14000	241	259	204
27	536	74	14000	241	259	204
27	537	74	14000	241	259	204
27	538	89	25200	315	333	374
27	539	74	14000	241	259	204
28	529	106	75000	475	513	581	
28	530	95	60000	418	456	511
28	531	101	45000	323	342	420
28	532	85	30000	285	304	385
28	533	80	18000	304	323	315
28	534	74	15000	247	266	210
28	535	74	15000	247	266	210
28	536	74	15000	247	266	210
28	537	74	15000	247	266	210
28	538	90	27000	323	342	385
28	539	74	15000	247	266	210
29	529	107	80000	513	554	623
29	530	96	64000	451	492	548
29	531	102	48000	349	369	450
29	532	86	32000	308	328	413
29	533	80	19200	328	349	338
29	534	75	16000	267	287	225
29	535	75	16000	267	287	225
29	536	75	16000	267	287	225
29	537	75	16000	267	287	225
29	538	91	28800	349	369	413
29	539	75	16000	267	287	225
30	529	108	85000	550	594	664
30	530	97	68000	484	528	584
30	531	103	51000	374	396	480
30	532	86	34000	330	352	440
30	533	81	20400	352	374	360
30	534	76	17000	286	308	240
30	535	76	17000	286	308	240
30	536	76	17000	286	308	240
30	537	76	17000	286	308	240
30	538	92	30600	374	396	440
30	539	76	17000	286	308	240
31	529	109	90000	588	635	706
31	530	98	72000	517	564	621
31	531	104	54000	400	423	510
31	532	87	36000	353	376	468
31	533	82	21600	376	400	383
31	534	76	18000	306	329	255
31	535	76	18000	306	329	255
31	536	76	18000	306	329	255
31	537	76	18000	306	329	255
31	538	93	32400	400	423	468
31	539	76	18000	306	329	255
32	529	110	95000	625	675	747
32	530	99	76000	550	600	657
32	531	105	57000	425	450	540
32	532	88	38000	375	400	495
32	533	83	22800	400	425	405
32	534	77	19000	325	350	270
32	535	77	19000	325	350	270
32	536	77	19000	325	350	270
32	537	77	19000	325	350	270
32	538	94	34200	425	450	495
32	539	77	19000	325	350	270
33	529	111	100000	663	716	780
33	530	100	80000	583	636	686
33	531	105	60000	451	477	564
33	532	89	40000	398	424	517
33	533	83	24000	424	451	423
33	534	78	20000	345	371	282
33	535	78	20000	345	371	282
33	536	78	20000	345	371	282
33	537	78	20000	345	371	282
33	538	94	36000	451	477	517
33	539	78	20000	345	371	282
34	529	112	102500	675	729	979
34	530	101	82000	594	648	861
34	531	106	61500	459	486	708
34	532	90	41000	405	432	649
34	533	84	24600	432	459	531
34	534	78	20500	351	378	354
34	535	78	20500	351	378	354
34	536	78	20500	351	378	354
34	537	78	20500	351	378	354
34	538	95	36900	459	486	649
34	539	78	20500	351	378	354
35	529	113	105000	688	743	996
35	530	102	84000	605	660	876
35	531	107	63000	486	495	720
35	532	90	42000	413	440	660
35	533	85	25200	440	468	540
35	534	79	21000	358	385	360
35	535	79	21000	358	385	360
35	536	79	21000	358	385	360
35	537	79	21000	358	385	360
35	538	96	37800	468	495	660
35	539	79	21000	358	385	360
36	529	114	107500	713	770	1013
36	530	103	86000	627	684	891
36	531	108	64500	485	513	732
36	532	91	43000	428	456	671
36	533	86	25800	456	485	549
36	534	80	21500	371	399	366
36	535	80	21500	371	399	366	
36	536	80	21500	371	399	366
36	537	80	21500	371	399	366
36	538	97	38700	485	513	671
36	539	80	21500	371	399	366
37	529	115	110000	738	797	1029
37	530	104	88000	649	708	905
37	531	109	66000	502	531	744
37	532	92	44000	443	472	682
37	533	86	26400	472	502	558
37	534	81	22000	384	413	372
37	535	81	22000	384	413	372
37	536	81	22000	384	413	372
37	537	81	22000	384	413	372
37	538	98	39600	502	531	682
37	539	81	22000	384	413	372
38	529	116	115000	763	824	1046
38	530	104	92000	671	732	920
38	531	110	69000	519	549	756
38	532	93	46000	458	488	693
38	533	87	27600	488	519	567
38	534	81	23000	397	427	378
38	535	81	23000	397	427	378
38	536	81	23000	397	427	378
38	537	81	23000	397	427	378
38	538	99	41400	519	549	693
38	539	81	23000	397	427	378
39	529	117	120000	788	851	1062
39	530	105	96000	693	756	934
39	531	111	72000	536	567	768
39	532	94	48000	473	504	704
39	533	88	28800	504	536	576
39	534	82	24000	410	441	384
39	535	82	24000	410	441	384
39	536	82	24000	410	441	384
39	537	82	24000	410	441	384
39	538	99	43200	536	567	704
39	539	82	24000	410	441	384
40	529	136	125000	813	878	1079
40	530	122	100000	715	780	949
40	531	129	75000	553	585	780
40	532	109	50000	488	520	715
40	533	102	30000	520	553	585
40	534	95	25000	423	455	390
40	535	95	25000	423	455	390
40	536	95	25000	423	455	390
40	537	95	25000	423	455	390
40	538	115	45000	553	585	715
40	539	95	25000	423	455	390
41	529	136	127500	838	905	1162
41	530	122	102000	737	804	1022
41	531	129	76500	570	603	840
41	532	109	51000	503	536	770
41	533	102	30600	536	570	630
41	534	95	25500	436	469	420
41	535	95	25500	436	469	420
41	536	95	25500	436	469	420
41	537	95	25500	436	469	420
41	538	115	45900	570	603	770
41	539	95	25500	436	469	420
42	529	136	130000	863	932	1179
42	530	122	104000	759	828	1037
42	531	129	78000	587	621	852
42	532	109	52000	518	552	781
42	533	102	31200	552	587	639
42	534	95	26000	449	483	426
42	535	95	26000	449	483	426
42	536	95	26000	449	483	426
42	537	95	26000	449	483	426
42	538	115	46800	587	621	781
42	539	95	26000	449	483	426
43	529	136	132500	888	959	1195
43	530	122	106000	781	852	1051
43	531	129	79500	604	639	864
43	532	109	53000	533	568	792
43	533	102	31800	568	604	648
43	534	95	26500	462	497	432
43	535	95	26500	462	497	432
43	536	95	26500	462	497	432
43	537	95	26500	462	497	432
43	538	115	47700	604	639	792
43	539	95	26500	462	497	432
44	529	136	135000	913	986	1212
44	530	122	108000	803	876	1066
44	531	129	81000	621	657	876
44	532	109	54000	548	584	803
44	533	102	32400	584	621	657
44	534	95	27000	475	511	438
44	535	95	27000	475	511	438
44	536	95	27000	475	511	438
44	537	95	27000	475	511	438
44	538	115	48600	621	657	803
44	539	95	27000	475	511	438
45	529	136	137500	938	1013	1228
45	530	122	110000	825	900	1080
45	531	129	82500	638	675	888
45	532	109	55000	563	600	814
45	533	102	33000	600	638	666
45	534	95	27500	488	525	444
45	535	95	27500	488	525	444
45	536	95	27500	488	525	444
45	537	95	27500	488	525	444
45	538	115	49500	638	675	814
45	539	95	27500	488	525	444
46	529	136	140000	963	1040	1245
46	530	122	112000	847	924	1095
46	531	129	84000	655	693	900
46	532	109	56000	578	616	825
46	533	102	33600	616	655	675
46	534	95	28000	501	539	450
46	535	95	28000	501	539	450
46	536	95	28000	501	539	450
46	537	95	28000	501	539	450
46	538	115	50400	655	693	825
46	539	95	28000	501	539	450
47	529	136	155000	1000	1080	1328
47	530	122	124000	880	960	1168
47	531	129	93000	680	720	960
47	532	109	62000	600	640	880
47	533	102	37200	640	680	720
47	534	95	31000	520	560	480
47	535	95	31000	520	560	480
47	536	95	31000	520	560	480
47	537	95	31000	520	560	480
47	538	115	55800	680	720	880
47	539	95	31000	520	560	480
48	529	136	160000	1038	1121	1361
48	530	122	128000	913	996	1197
48	531	129	96000	706	747	984
48	532	109	64000	623	664	902
48	533	102	38400	664	706	738
48	534	95	32000	540	581	492
48	535	95	32000	540	581	492
48	536	95	32000	540	581	492
48	537	95	32000	540	581	492
48	538	115	57600	706	747	902
48	539	95	32000	540	581	492
49	529	136	165000	1075	1161	1394
49	530	122	132000	946	1032	1226
49	531	129	99000	731	774	1008
49	532	109	66000	645	688	924
49	533	102	39600	688	731	756
49	534	95	33000	559	602	504
49	535	95	33000	559	602	504
49	536	95	33000	559	602	504
49	537	95	33000	559	602	504
49	538	115	59400	731	774	924
49	539	95	33000	559	602	504
50	529	136	170000	1113	1202	1428
50	530	122	136000	979	1068	1256
50	531	129	102000	757	801	1032
50	532	109	68000	668	712	946
50	533	102	40800	712	757	774
50	534	95	34000	579	623	516
50	535	95	34000	579	623	516
50	536	95	34000	579	623	516
50	537	95	34000	579	623	516
50	538	115	61200	757	801	946
50	539	95	34000	579	623	516
51	529	136	175000	1150	1242	1453
51	530	122	140000	1012	1104	1278
51	531	129	105000	782	828	1050
51	532	109	70000	690	736	963
51	533	102	42000	763	782	788
51	534	95	35000	598	644	525
51	535	95	35000	598	644	525
51	536	95	35000	598	644	525
51	537	95	35000	598	644	525
51	538	115	63000	782	828	963
51	539	95	35000	598	644	525
52	529	136	195000	1200	1296	1494
52	530	122	156000	1056	1152	1314
52	531	129	117000	816	864	1080
52	532	109	78000	720	768	990
52	533	102	46800	768	816	810
52	534	95	39000	624	672	540
52	535	95	39000	624	672	540
52	536	95	39000	624	672	540
52	537	95	39000	624	672	540
52	538	115	70200	816	864	990
52	539	95	39000	624	672	540
53	529	136	205000	1238	1337	1511
53	530	122	164000	1089	1188	1329
53	531	129	123000	842	891	1092
53	532	109	82000	743	792	1001
53	533	102	49200	792	842	819
53	534	95	41000	644	693	546
53	535	95	41000	644	693	546
53	536	95	41000	644	693	546
53	537	95	41000	644	693	546
53	538	115	73800	842	891	1001
53	539	95	41000	644	693	546
54	529	136	215000	1275	1377	1536
54	530	122	172000	1122	1224	1351
54	531	129	129000	867	918	1110
54	532	109	86000	765	816	1018
54	533	102	51600	816	867	833
54	534	95	43000	663	714	555
54	535	95	43000	663	714	555
54	536	95	43000	663	714	555
54	537	95	43000	663	714	555
54	538	115	77400	867	918	1018
54	539	95	43000	663	714	555
55	529	136	225000	1313	1418	1577
55	530	122	180000	1155	1260	1387
55	531	129	135000	893	945	1140
55	532	109	90000	788	840	1045
55	533	102	54000	840	893	855
55	534	95	45000	683	735	570
55	535	95	45000	683	735	570
55	536	95	45000	683	735	570
55	537	95	45000	683	735	570
55	538	115	81000	893	945	1045
55	539	95	45000	683	735	570
56	529	136	237500	1350	1458	1619
56	530	122	190000	1188	1296	1424
56	531	129	142500	918	972	1170
56	532	109	95000	810	864	1073
56	533	102	57000	864	918	878
56	534	95	47500	702	756	585
56	535	95	47500	702	756	585
56	536	95	47500	702	756	585
56	537	95	47500	702	756	585
56	538	115	85500	918	972	1073
56	539	95	47500	702	756	585
57	529	136	250000	1388	1499	1660
57	530	122	200000	1221	1332	1460
57	531	129	150000	944	999	1200
57	532	109	100000	833	888	1100
57	533	102	60000	888	944	900
57	534	95	50000	722	777	600
57	535	95	50000	722	777	600
57	536	95	50000	722	777	600
57	537	95	50000	722	777	600
57	538	115	90000	944	999	1100
57	539	95	50000	722	777	600
58	529	136	262500	1425	1539	1702
58	530	122	210000	1254	1368	1497
58	531	129	157500	969	1026	1230
58	532	109	105000	855	912	1128
58	533	102	63000	912	969	923
58	534	95	52500	741	798	615
58	535	95	52500	741	798	615
58	536	95	52500	741	798	615
58	537	95	52500	741	798	615
58	538	115	94500	969	1026	1128
58	539	95	52500	741	798	615
59	529	136	275000	1463	1580	1743
59	530	122	220000	1287	1404	1533
59	531	129	165000	995	1053	1260
59	532	109	110000	878	936	1155
59	533	102	66000	936	995	945
59	534	95	55000	761	819	630
59	535	95	55000	761	819	630
59	536	95	55000	761	819	630
59	537	95	55000	761	819	630
59	538	115	99000	995	1053	1155
59	539	95	55000	761	819	630
60	529	136	287500	1500	1620	1785
60	530	122	230000	1320	1440	1570
60	531	129	172500	1020	1080	1290
60	532	109	115000	900	960	1183
60	533	102	69000	960	1020	968
60	534	95	57500	780	840	645
60	535	95	57500	780	840	645
60	536	95	57500	780	840	645
60	537	95	57500	780	840	645
60	538	115	103500	1020	1080	1183
60	539	95	57500	780	840  	645
end
