1
4	143	219	154	1
4	143	219	160	1
4	143	216	163	1
4	143	199	163	1
4	143	203	163	1
4	143	207	163	1
4	143	201	162	1
4	143	199	158	1
4	143	198	160	1
4	291	209	157	1
4	291	208	151	1
4	291	210	145	1
4	291	214	139	1
4	291	218	136	1
4	291	215	139	1
4	291	211	144	1
4	291	198	153	1
4	291	197	148	1
4	291	217	138	1
4	291	218	158	1
4	291	222	163	1
4	291	224	151	1
4	291	223	148	1
4	291	224	148	1
4	291	223	154	1
4	291	223	154	1
4	291	222	148	1
4	291	220	151	1
4	292	211	152	1
4	292	213	156	1
4	292	218	144	1
4	292	215	141	1
4	292	217	148	1
4	292	219	142	1
4	292	221	156	1
4	292	223	143	1
4	292	222	145	1
4	292	224	152	1
5	274	200	102	2
5	274	200	102	2
5	274	215	101	2
5	274	220	95	2
5	274	206	96	2
5	266	211	100	2
5	266	214	92	2
5	266	200	92	2
5	266	202	86	2
5	266	211	90	2
5	266	217	85	2
5	266	223	84	2
5	274	209	81	2
5	274	200	80	2
5	274	219	79	2
5	274	211	75	2
5	274	222	76	2
5	274	220	102	2
end
2
1	49	137	224	1
1	49	136	220	1
1	49	138	215	1
1	49	135	211	1
1	49	136	206	1
1	49	136	202	1
1	49	137	197	1
1	60	142	196	1
1	60	148	195	1
1	60	154	195	1
1	60	159	195	1
1	60	157	199	1
1	60	160	204	1
1	60	159	209	1
1	60	161	198	1
1	60	160	216	1
1	60	160	222	1
1	60	157	225	1
1	60	141	225	1
1	60	145	225	1
1	67	149	225	1
1	67	152	224	1
1	67	145	220	1
1	67	148	222	1
1	67	154	219	1
1	67	154	213	1
1	67	155	207	1
1	67	154	201	1
1	67	149	198	1
1	67	141	201	1
1	67	140	206	1
1	67	140	215	1
1	67	139	210	1
1	67	145	210	1
1	67	140	220	1
1	67	143	225	1
1	67	148	213	1
1	67	145	210	1
1	112	145	210	1
1	112	143	216	1
1	112	143	216	1
1	112	149	210	1
1	112	144	213	1
1	112	150	214	1
1	112	144	218	1
1	112	143	202	1
1	112	152	199	1
1	112	156	206	1
1	112	147	200	1
1	112	152	214	1
1	112	149	205	1
1	112	155	207	1
1	112	155	214	1
2	73	198	224	1
2	73	199	220	1
2	73	198	215	1
2	73	197	211	1
2	73	199	206	1
2	73	199	202	1
2	73	198	197	1
2	73	200	196	1
2	73	208	195	1
2	73	212	195	1
2	74	217	195	1
2	74	215	199	1
2	74	218	204	1
2	74	217	209	1
2	74	220	198	1
2	74	219	216	1
2	74	219	222	1
2	74	216	225	1
2	74	199	225	1
2	74	203	225	1
2	74	207	225	1
2	74	201	224	1
2	74	199	220	1
2	74	198	222	1
2	61	209	219	1
2	61	208	213	1
2	61	210	207	1
2	61	214	201	1
2	61	218	198	1
2	61	215	201	1
2	61	211	206	1
2	61	198	215	1
2	61	197	210	1
2	61	217	210	1
2	61	218	220	1
2	61	222	225	1
2	61	224	213	1
2	61	223	210	1
2	61	224	210	1
2	61	223	216	1
2	263	223	216	1
2	263	222	210	1
2	263	220	213	1
2	263	211	214	1
2	263	213	218	1
2	263	218	202	1
2	263	215	199	1
2	263	217	206	1
2	263	219	200	1
2	263	221	214	1
2	263	223	205	1
2	263	222	207	1
2	263	224	214	1
3	196	137	162	1
3	196	136	158	1
3	196	138	153	1
3	196	135	149	1
3	196	136	144	1
3	196	136	140	1
3	196	137	135	1
3	196	142	134	1
3	196	148	133	1
3	196	154	133	1
3	196	159	133	1
3	196	157	137	1
3	196	160	142	1
3	143	159	147	1
3	143	161	136	1
3	143	160	154	1
3	143	160	160	1
3	143	157	163	1
3	143	141	163	1
3	143	145	163	1
3	143	149	163	1
3	143	152	162	1
3	143	145	158	1
3	143	148	160	1
3	143	154	157	1
3	143	154	151	1
3	143	155	145	1
3	143	154	139	1
3	143	149	136	1
3	143	141	139	1
3	261	140	144	1
3	261	140	153	1
3	261	139	148	1
3	261	145	138	1
3	261	140	158	1
3	261	143	163	1
3	261	148	151	1
3	261	145	148	1
3	261	145	148	1
3	261	143	154	1
3	261	143	154	1
3	261	149	148	1
3	196	144	151	1
3	196	150	152	1
3	196	144	156	1
3	196	143	144	1
3	196	152	141	1
3	196	156	148	1
3	196	147	142	1
3	196	152	156	1
3	196	149	143	1
3	196	155	145	1
3	196	155	152	1
4	301	198	162	1
4	301	199	158	1
4	301	198	153	1
4	301	197	149	1
4	301	199	144	1
4	301	199	140	1
4	301	198	135	1
4	301	200	134	1
4	301	208	133	1
4	301	212	133	1
4	301	217	133	1
4	301	215	137	1
4	274	218	142	1
4	274	217	147	1
4	274	220	136	1
4	274	219	154	1
4	274	219	160	1
4	274	216	163	1
4	274	199	163	1
4	274	203	163	1
4	274	207	163	1
4	274	201	162	1
4	274	199	158	1
4	274	198	160	1
4	266	209	157	1
4	266	208	151	1
4	266	210	145	1
4	266	214	139	1
4	266	218	136	1
4	266	215	139	1
4	266	211	144	1
4	266	198	153	1
4	266	197	148	1
4	266	217	138	1
4	266	218	158	1
4	266	222	163	1
4	266	224	151	1
4	266	223	148	1
4	266	224	148	1
4	266	223	154	1
4	266	223	154	1
4	266	222	148	1
4	266	220	151	1
4	77	211	152	1
4	77	213	156	1
4	77	218	144	1
4	77	215	141	1
4	77	217	148	1
4	77	219	142	1
4	77	221	156	1
4	77	223	143	1
4	77	222	145	1
4	77	224	152	1
5	59	200	102	2
5	59	200	102	2
5	59	215	101	2
5	59	220	95	2
5	59	206	96	2
5	333	211	100	2
5	333	214	92	2
5	333	200	92	2
5	333	202	86	2
5	333	211	90	2
5	333	217	85	2
5	333	223	84	2
5	59	209	81	2
5	59	200	80	2
5	59	219	79	2
5	59	211	75	2
5	59	222	76	2
5	59	220	102	2
end
3
1	293	137	224	1
1	293	136	220	1
1	293	138	215	1
1	293	135	211	1
1	293	136	206	1
1	293	136	201	1
1	293	137	197	1
1	121	141	196	1
1	121	148	195	1
1	121	154	195	1
1	121	159	195	1
1	121	157	199	1
1	121	160	204	1
1	121	159	209	1
1	121	161	198	1
1	121	160	216	1
1	121	160	221	1
1	121	157	225	1
1	121	141	225	1
1	121	145	225	1
1	297	149	225	1
1	297	151	224	1
1	297	145	220	1
1	297	148	221	1
1	297	154	219	1
1	297	154	213	1
1	297	155	207	1
1	297	154	201	1
1	297	149	198	1
1	297	141	201	1
1	297	140	206	1
1	297	140	215	1
1	297	139	210	1
1	297	145	210	1
1	297	140	220	1
1	297	143	225	1
1	297	148	213	1
1	297	145	210	1
1	188	145	210	1
1	188	143	216	1
1	188	143	216	1
1	188	149	210	1
1	188	144	213	1
1	188	150	214	1
1	188	144	218	1
1	188	143	201	1
1	188	151	199	1
1	188	156	206	1
1	188	147	200	1
1	188	151	214	1
1	188	149	205	1
1	188	155	207	1
1	188	155	214	1
2	75	198	224	1
2	75	199	220	1
2	75	198	215	1
2	75	197	211	1
2	75	199	206	1
2	75	199	202	1
2	75	198	197	1
2	75	200	196	1
2	75	208	195	1
2	75	212	195	1
2	63	217	195	1
2	63	215	199	1
2	63	218	204	1
2	63	217	209	1
2	63	220	198	1
2	63	219	216	1
2	63	219	222	1
2	63	216	225	1
2	63	199	225	1
2	63	203	225	1
2	63	207	225	1
2	63	201	224	1
2	63	199	220	1
2	63	198	222	1
2	189	209	219	1
2	189	208	213	1
2	189	210	207	1
2	189	214	201	1
2	189	218	198	1
2	189	215	201	1
2	189	211	206	1
2	189	198	215	1
2	189	197	210	1
2	189	217	210	1
2	189	218	220	1
2	189	222	225	1
2	189	224	213	1
2	189	223	210	1
2	189	224	210	1
2	189	223	216	1
2	143	223	216	1
2	143	222	210	1
2	143	220	213	1
2	143	211	214	1
2	143	213	218	1
2	143	218	202	1
2	143	215	199	1
2	143	217	206	1
2	143	219	200	1
2	143	221	214	1
2	143	223	205	1
2	143	222	207	1
2	143	224	214	1
3	268	137	162	1
3	268	136	158	1
3	268	138	153	1
3	268	135	149	1
3	268	136	144	1
3	268	136	140	1
3	268	137	135	1
3	268	142	134	1
3	268	148	133	1
3	268	154	133	1
3	268	159	133	1
3	268	157	137	1
3	268	160	142	1
3	291	159	147	1
3	291	161	136	1
3	291	160	154	1
3	291	160	160	1
3	291	157	163	1
3	291	141	163	1
3	291	145	163	1
3	291	149	163	1
3	291	152	162	1
3	291	145	158	1
3	291	148	160	1
3	291	154	157	1
3	291	154	151	1
3	291	155	145	1
3	291	154	139	1
3	291	149	136	1
3	291	141	139	1
3	115	140	144	1
3	115	140	153	1
3	115	139	148	1
3	115	145	138	1
3	115	140	158	1
3	115	143	163	1
3	115	148	151	1
3	115	145	148	1
3	115	145	148	1
3	115	143	154	1
3	115	143	154	1
3	115	149	148	1
3	143	144	151	1
3	143	150	152	1
3	143	144	156	1
3	143	143	144	1
3	143	152	141	1
3	143	156	148	1
3	143	147	142	1
3	143	152	156	1
3	143	149	143	1
3	143	155	145	1
3	143	155	152	1
4	305	198	162	1
4	305	199	158	1
4	305	198	153	1
4	305	197	149	1
4	305	199	144	1
4	305	199	140	1
4	305	198	135	1
4	305	200	134	1
4	305	208	133	1
4	305	212	133	1
4	305	217	133	1
4	305	215	137	1
4	275	218	142	1
4	275	217	147	1
4	275	220	136	1
4	275	219	154	1
4	275	219	160	1
4	275	216	163	1
4	275	199	163	1
4	275	203	163	1
4	275	207	163	1
4	275	201	162	1
4	275	199	158	1
4	275	198	160	1
4	59	209	157	1
4	59	208	151	1
4	59	210	145	1
4	59	214	139	1
4	59	218	136	1
4	59	215	139	1
4	59	211	144	1
4	59	198	153	1
4	59	197	148	1
4	59	217	138	1
4	59	218	158	1
4	59	222	163	1
4	59	224	151	1
4	59	223	148	1
4	59	224	148	1
4	59	223	154	1
4	59	223	154	1
4	59	222	148	1
4	59	220	151	1
4	333	211	152	1
4	333	213	156	1
4	333	218	144	1
4	333	215	141	1
4	333	217	148	1
4	333	219	142	1
4	333	221	156	1
4	333	223	143	1
4	333	222	145	1
4	333	224	152	1
5	338	200	102	2
5	338	200	102	2
5	338	215	101	2
5	338	220	95	2
5	338	206	96	2
5	275	211	100	2
5	275	214	92	2
5	275	200	92	2
5	275	202	86	2
5	275	211	90	2
5	275	217	85	2
5	275	223	84	2
5	338	209	81	2
5	338	200	80	2
5	338	219	79	2
5	338	211	75	2
5	338	222	76	2
5	338	220	102	2
end
